class_name,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility,pose_x,pose_y,pose_z,pose_visibility
fall,0.3075031638145447,0.28837597370147705,-0.058785658329725266,0.9999954700469971,0.28927549719810486,0.28056883811950684,-0.028656119480729103,0.9999960660934448,0.2889624238014221,0.2806028723716736,-0.028703998774290085,0.9999960660934448,0.2883715033531189,0.2808596193790436,-0.028831686824560165,0.9999964237213135,0.28410661220550537,0.28497737646102905,-0.08061832189559937,0.999996542930603,0.28017547726631165,0.28819388151168823,-0.08076827228069305,0.9999964237213135,0.2756692171096802,0.2919601500034332,-0.08079027384519577,0.999996542930603,0.2709004580974579,0.3063824474811554,0.11211443692445755,0.9999958276748657,0.2570260167121887,0.32055309414863586,-0.11998316645622253,0.999996542930603,0.31619325280189514,0.3052871525287628,-0.0005538789555430412,0.9999878406524658,0.31009745597839355,0.31114301085472107,-0.06903520971536636,0.9999845027923584,0.3462246060371399,0.4059566557407379,0.296499639749527,0.999529242515564,0.3067987263202667,0.3994065225124359,-0.26072630286216736,0.999901294708252,0.4536457061767578,0.3446667492389679,0.4168514311313629,0.6649795770645142,0.45569682121276855,0.33611032366752625,-0.3706875741481781,0.990922749042511,0.5224219560623169,0.23911187052726746,0.3395942747592926,0.7884304523468018,0.5082442760467529,0.18813908100128174,-0.28999459743499756,0.9852452874183655,0.5238909721374512,0.2166423201560974,0.3668726086616516,0.7159897685050964,0.5059760212898254,0.1505436897277832,-0.3490191400051117,0.9681042432785034,0.5237181782722473,0.21587792038917542,0.3072618842124939,0.7338277697563171,0.49201691150665283,0.14480042457580566,-0.2981228828430176,0.9639652967453003,0.5224325656890869,0.2185356616973877,0.3136747181415558,0.7288245558738708,0.49776700139045715,0.16380950808525085,-0.2711988687515259,0.9454653263092041,0.4198814332485199,0.6663833260536194,0.17379015684127808,0.9998899698257446,0.3915850818157196,0.6675228476524353,-0.17372098565101624,0.9999372959136963,0.5839985609054565,0.553428590297699,0.31124645471572876,0.6669880747795105,0.47500938177108765,0.47883903980255127,-0.2129763960838318,0.996397078037262,0.759853720664978,0.5570874810218811,0.5518404841423035,0.861579954624176,0.6788649559020996,0.42437952756881714,0.01228471752256155,0.9923865795135498,0.7940208911895752,0.5724270939826965,0.5736706256866455,0.821768045425415,0.7215279936790466,0.42571818828582764,0.032656796276569366,0.9826465845108032,0.8064982891082764,0.4684717059135437,0.5148577094078064,0.87569260597229,0.7025448083877563,0.3199215531349182,-0.02804940938949585,0.9864454865455627
fall,0.36406248807907104,0.3644478917121887,0.1046481654047966,0.999987006187439,0.3639022707939148,0.3527511954307556,0.116384357213974,0.9999699592590332,0.3657233715057373,0.3490423262119293,0.11645027995109558,0.9999778270721436,0.3675629794597626,0.3458097577095032,0.11648602783679962,0.9999830722808838,0.3608217239379883,0.36209920048713684,0.12774230539798737,0.9999629259109497,0.3604045510292053,0.3644399642944336,0.12776252627372742,0.999962329864502,0.3600389361381531,0.36664271354675293,0.12773586809635162,0.999964714050293,0.3774486482143402,0.34255489706993103,0.15769743919372559,0.9999760389328003,0.3674466013908386,0.3679302930831909,0.21057066321372986,0.999957799911499,0.3747962713241577,0.3628711700439453,0.11707285791635513,0.9999490976333618,0.3699299991130829,0.3748798668384552,0.13186894357204437,0.9998258948326111,0.4213152527809143,0.34317851066589355,0.07604450732469559,0.9999974966049194,0.4011561870574951,0.4242362082004547,0.2533099949359894,0.9981381893157959,0.4845827519893646,0.3637828528881073,0.01583242602646351,0.9979758858680725,0.3937385082244873,0.4896489381790161,0.23757372796535492,0.9691438674926758,0.4503597617149353,0.45319411158561707,0.05841371417045593,0.9868393540382385,0.3984511196613312,0.39234423637390137,0.2986829876899719,0.8478682041168213,0.4481810927391052,0.4813370704650879,0.05791206285357475,0.9636648297309875,0.3983127474784851,0.3696216940879822,0.2956746220588684,0.6494273543357849,0.44168776273727417,0.4836641550064087,0.06232018396258354,0.9566195011138916,0.3994239270687103,0.36402246356010437,0.3245481848716736,0.5896012783050537,0.4410568177700043,0.4756779372692108,0.06516547501087189,0.9421799778938293,0.3993150591850281,0.36953577399253845,0.3095026910305023,0.5782085061073303,0.5203278064727783,0.48090997338294983,-0.09087667614221573,0.9999791383743286,0.4955935478210449,0.5217742919921875,0.09070389717817307,0.999724805355072,0.571110188961029,0.596825361251831,-0.1921689361333847,0.997421383857727,0.4581034779548645,0.6613000631332397,0.047446735203266144,0.9631795287132263,0.6879510879516602,0.6734132766723633,-0.2998277246952057,0.9978085160255432,0.5489111542701721,0.6849765777587891,0.06123628094792366,0.8219335079193115,0.7126215696334839,0.6633949279785156,-0.3160087764263153,0.9678782820701599,0.5662427544593811,0.6712523698806763,0.05851760134100914,0.8433672189712524,0.6869459748268127,0.7616133689880371,-0.41123172640800476,0.9962871074676514,0.5550838708877563,0.7672398090362549,0.047287508845329285,0.9045199155807495
fall,0.3731037378311157,0.7478639483451843,-0.3632676601409912,0.9999722242355347,0.3683595657348633,0.7513134479522705,-0.33019721508026123,0.9999457597732544,0.3657718300819397,0.749916672706604,-0.3301897346973419,0.9999336004257202,0.3629131317138672,0.7486420273780823,-0.330271452665329,0.9999357461929321,0.3773474097251892,0.7540882229804993,-0.3315558433532715,0.9998881816864014,0.38143113255500793,0.7545816898345947,-0.3315882980823517,0.9998161196708679,0.3859584331512451,0.7552075386047363,-0.3315618634223938,0.9997637867927551,0.3637479543685913,0.7417797446250916,-0.17055130004882812,0.999894380569458,0.39901599287986755,0.7507427930831909,-0.17757947742938995,0.9996442794799805,0.3730796277523041,0.7370457649230957,-0.3061997890472412,0.9999215602874756,0.38558071851730347,0.7414427995681763,-0.308391273021698,0.9997920393943787,0.3657904863357544,0.6746988892555237,-0.07783669233322144,0.9998974800109863,0.45037296414375305,0.7289572954177856,-0.14649099111557007,0.9999402761459351,0.40138542652130127,0.6129427552223206,-0.0753873735666275,0.9784091711044312,0.4496288001537323,0.7952148914337158,-0.21346893906593323,0.9975255131721497,0.45838677883148193,0.5770964622497559,-0.2367374449968338,0.9771903157234192,0.4437579810619354,0.8519679307937622,-0.3244550824165344,0.9959228038787842,0.4775768518447876,0.5652444958686829,-0.27259987592697144,0.9436289072036743,0.43956899642944336,0.8630774021148682,-0.3843708038330078,0.9848794341087341,0.4849855601787567,0.5726025104522705,-0.31987249851226807,0.9446514844894409,0.4349157214164734,0.8619720935821533,-0.38999658823013306,0.9839265942573547,0.48089924454689026,0.5769534111022949,-0.25916150212287903,0.9362975358963013,0.43539178371429443,0.8576018214225769,-0.33762094378471375,0.9837086796760559,0.46384039521217346,0.5810820460319519,0.0360817052423954,0.9998471736907959,0.5323731899261475,0.5947911739349365,-0.03628378361463547,0.9999779462814331,0.40607014298439026,0.4988493323326111,0.03330932557582855,0.9958603978157043,0.6512343287467957,0.520873486995697,-0.0924663320183754,0.9987938404083252,0.3495163917541504,0.4180452525615692,0.25834065675735474,0.9928939938545227,0.7591049075126648,0.4568600654602051,0.08586452156305313,0.9985295534133911,0.3594649136066437,0.40415993332862854,0.2728599011898041,0.9687202572822571,0.7630224823951721,0.44335225224494934,0.09237506240606308,0.9649641513824463,0.2862979769706726,0.3953908383846283,0.12648627161979675,0.9802817106246948,0.8045878410339355,0.4385283887386322,-0.10658431798219681,0.9929134249687195
fall,0.3428152799606323,0.26226234436035156,-0.40182799100875854,0.9998268485069275,0.3389831781387329,0.2495574653148651,-0.3913160264492035,0.9993283748626709,0.340465784072876,0.246139794588089,-0.3913157284259796,0.9993719458580017,0.34195148944854736,0.2424231767654419,-0.3914313316345215,0.999387264251709,0.33469194173812866,0.25499629974365234,-0.38863056898117065,0.9992793202400208,0.33314603567123413,0.2556098997592926,-0.38874831795692444,0.9992097616195679,0.3315744996070862,0.2561699450016022,-0.388740599155426,0.9992570281028748,0.34520137310028076,0.2319776713848114,-0.2960556447505951,0.99915611743927,0.3307673931121826,0.2528952956199646,-0.28451383113861084,0.9986329674720764,0.3512452244758606,0.2625953257083893,-0.3635746240615845,0.9992828965187073,0.34586548805236816,0.2695918083190918,-0.3601829409599304,0.9994677901268005,0.3787038326263428,0.2149595022201538,-0.19687800109386444,0.9997684359550476,0.3476000428199768,0.30597123503685,-0.22366611659526825,0.9999129772186279,0.3960803747177124,0.1297307014465332,-0.20648826658725739,0.999057948589325,0.332007497549057,0.38787081837654114,-0.2347809374332428,0.998245358467102,0.4281834661960602,0.06438553333282471,-0.30137085914611816,0.9961276650428772,0.30527570843696594,0.45694994926452637,-0.3220432996749878,0.9947431087493896,0.4324067234992981,0.0450645387172699,-0.3221132755279541,0.9856904149055481,0.2975829839706421,0.47877076268196106,-0.3480299115180969,0.9821000099182129,0.4319809079170227,0.046275556087493896,-0.34758350253105164,0.9880608320236206,0.29563719034194946,0.4779835641384125,-0.3701179623603821,0.9845689535140991,0.4321119487285614,0.05249166488647461,-0.31652185320854187,0.9887942671775818,0.2977518141269684,0.4730643033981323,-0.3361957371234894,0.983005940914154,0.4707930386066437,0.29980507493019104,0.034791331738233566,0.9987603425979614,0.4582386314868927,0.3527827560901642,-0.0348542220890522,0.9994786381721497,0.5010745525360107,0.23887769877910614,-0.1546446830034256,0.8723021745681763,0.5157562494277954,0.3414537012577057,-0.3393675982952118,0.9872024655342102,0.542888343334198,0.35491421818733215,-0.014926308766007423,0.7693639993667603,0.5811583995819092,0.36350151896476746,-0.2537763714790344,0.9524762630462646,0.5396516919136047,0.3733675181865692,-0.003186003537848592,0.7733442783355713,0.592978298664093,0.3690805435180664,-0.24709662795066833,0.8760809302330017,0.5733136534690857,0.36746764183044434,-0.07078298181295395,0.84464031457901,0.6016073822975159,0.35773539543151855,-0.34129172563552856,0.9618493914604187
fall,0.7909585237503052,0.4855501055717468,0.007608488667756319,0.9999287128448486,0.8088099956512451,0.4966467022895813,-0.01812029257416725,0.9999371767044067,0.8105059862136841,0.5028656721115112,-0.018048295751214027,0.999931812286377,0.8124796748161316,0.5097496509552002,-0.018019093200564384,0.9999525547027588,0.8083148002624512,0.49009281396865845,0.036874473094940186,0.9999141693115234,0.8094589710235596,0.4910455346107483,0.03674967959523201,0.9999005794525146,0.8108838796615601,0.49250876903533936,0.03669796139001846,0.9999346733093262,0.8160200119018555,0.558904767036438,-0.06401070207357407,0.9999200105667114,0.8143351078033447,0.5344480872154236,0.18421950936317444,0.9998776912689209,0.7752793431282043,0.5107254981994629,-0.008415771648287773,0.9999520778656006,0.7748159170150757,0.5016312003135681,0.0636361688375473,0.9998296499252319,0.7702704071998596,0.6728752255439758,-0.19297443330287933,0.999977707862854,0.7064613103866577,0.5459470748901367,0.37000423669815063,0.9996857643127441,0.7238121032714844,0.874731183052063,-0.4438440203666687,0.9979932308197021,0.6540327668190002,0.36840030550956726,0.5200120806694031,0.9518068432807922,0.64251309633255,0.7563047409057617,-0.6549007296562195,0.9927145838737488,0.6501764059066772,0.21168166399002075,0.4249262511730194,0.9765170812606812,0.6102059483528137,0.7199521660804749,-0.71175616979599,0.9791839122772217,0.653538703918457,0.1497972011566162,0.4219966530799866,0.9473379850387573,0.6161708235740662,0.692548394203186,-0.6992438435554504,0.9776336550712585,0.6580096483230591,0.14887690544128418,0.3836255967617035,0.9509477615356445,0.6250819563865662,0.6981928944587708,-0.6484689116477966,0.9635923504829407,0.6558634638786316,0.17224621772766113,0.4028429388999939,0.9450629949569702,0.4997379779815674,0.7419634461402893,-0.203342005610466,0.9996306896209717,0.4916437864303589,0.6793765425682068,0.20312270522117615,0.9996292591094971,0.43360021710395813,0.41491395235061646,-0.35908058285713196,0.9858989715576172,0.39571332931518555,0.4203440248966217,0.0813576802611351,0.8429960608482361,0.2269144058227539,0.5735651254653931,-0.310574471950531,0.9856955409049988,0.17643114924430847,0.4188406765460968,0.0637097880244255,0.8804961442947388,0.19860592484474182,0.6360465288162231,-0.29814690351486206,0.980251133441925,0.14927035570144653,0.4663843512535095,0.05972997099161148,0.8788192272186279,0.150809645652771,0.49579623341560364,-0.32845741510391235,0.9813871383666992,0.12036779522895813,0.3022267818450928,0.0014554118970409036,0.8840500712394714
fall,0.3441069722175598,0.5151991844177246,-0.19379791617393494,0.9950730204582214,0.3283332884311676,0.5052281618118286,-0.1767934262752533,0.9950064420700073,0.32699376344680786,0.5059369206428528,-0.17694403231143951,0.9951640367507935,0.3255872130393982,0.5070155262947083,-0.17707973718643188,0.9961788654327393,0.3270152807235718,0.510226309299469,-0.2370343655347824,0.9960635304450989,0.3246455788612366,0.5142155885696411,-0.23716089129447937,0.9957218170166016,0.3221317529678345,0.5186949968338013,-0.2372497320175171,0.9966959953308105,0.31293216347694397,0.5377429723739624,-0.07037998735904694,0.9881504774093628,0.3099353015422821,0.5517017245292664,-0.3464033007621765,0.9936075210571289,0.3500370383262634,0.5385342240333557,-0.14579738676548004,0.9954428672790527,0.34908628463745117,0.5449848175048828,-0.2267429530620575,0.9971541166305542,0.3431869149208069,0.6054588556289673,0.09343016147613525,0.9995326995849609,0.3442429304122925,0.6716539263725281,-0.4306994378566742,0.9999428987503052,0.45170193910598755,0.5270661115646362,0.2014455646276474,0.4564938545227051,0.46178463101387024,0.5617802143096924,-0.507555365562439,0.9853595495223999,0.536999523639679,0.37839826941490173,0.08281473070383072,0.6390385627746582,0.5336678624153137,0.3992760479450226,-0.4844282865524292,0.9732749462127686,0.5590783357620239,0.34535297751426697,0.08616205304861069,0.5932228565216064,0.5607065558433533,0.3619740903377533,-0.534345269203186,0.959557831287384,0.5570509433746338,0.3374316990375519,0.02627710998058319,0.6257940530776978,0.5559387803077698,0.3460845947265625,-0.5134808421134949,0.9591906070709229,0.5482274889945984,0.3523070812225342,0.054955676198005676,0.6118456125259399,0.5473048686981201,0.3582501709461212,-0.472685307264328,0.9154078364372253,0.5365889668464661,0.7023065686225891,0.16997016966342926,0.9970031380653381,0.5611064434051514,0.7635919451713562,-0.16966204345226288,0.9993533492088318,0.6002690196037292,0.5240445137023926,0.12209361046552658,0.5271748900413513,0.6349596381187439,0.5503308773040771,-0.4595577120780945,0.9926280379295349,0.71333247423172,0.33866316080093384,0.16854584217071533,0.7091434001922607,0.7997310161590576,0.3653985857963562,-0.6282695531845093,0.9928178787231445,0.7576548457145691,0.3326713740825653,0.16709870100021362,0.7052269577980042,0.8404602408409119,0.35221511125564575,-0.652715265750885,0.9823012351989746,0.7184587717056274,0.21247678995132446,0.06276434659957886,0.8303107619285583,0.7865833044052124,0.22035664319992065,-0.8254614472389221,0.9920475482940674
fall,0.643703818321228,0.2112979292869568,-0.0027350408490747213,0.9999946355819702,0.6560989618301392,0.20012786984443665,0.03249438852071762,0.9999871253967285,0.6652411222457886,0.1996108591556549,0.03288859874010086,0.9999856948852539,0.6736516356468201,0.1995357871055603,0.032952725887298584,0.999983549118042,0.6343082189559937,0.20327751338481903,0.04984664544463158,0.9999926090240479,0.6280103921890259,0.20492199063301086,0.04995105043053627,0.9999938011169434,0.6219877004623413,0.20636454224586487,0.050015002489089966,0.9999958276748657,0.6988838315010071,0.20947733521461487,0.21272535622119904,0.9999901056289673,0.6281790733337402,0.21891549229621887,0.2950218915939331,0.9999978542327881,0.6684731245040894,0.2243920862674713,0.06039324775338173,0.9999909400939941,0.6394667625427246,0.22993957996368408,0.0843522772192955,0.9999899864196777,0.8117760419845581,0.282373309135437,0.16394014656543732,0.9998200535774231,0.5760278105735779,0.3053911626338959,0.3905353546142578,0.9997875094413757,0.8628675937652588,0.1668877899646759,-0.1376418173313141,0.9887914657592773,0.4222160577774048,0.3850584626197815,0.29376906156539917,0.9345083832740784,0.677803635597229,0.17024680972099304,-0.19970574975013733,0.8460994958877563,0.25739386677742004,0.45737630128860474,0.06287475675344467,0.9341204166412354,0.635668933391571,0.16488975286483765,-0.22853735089302063,0.6159505248069763,0.2289251685142517,0.48552268743515015,0.027583885937929153,0.8731920123100281,0.6307130455970764,0.16922307014465332,-0.1894569844007492,0.5914931893348694,0.2373148649930954,0.4851406514644623,-0.02786068245768547,0.8769122958183289,0.6455842852592468,0.17536106705665588,-0.1884142905473709,0.6084492802619934,0.2502923011779785,0.47862714529037476,0.028852181509137154,0.8744944334030151,0.7821337580680847,0.5115798115730286,-0.08022444695234299,0.9999088048934937,0.6371256709098816,0.5117246508598328,0.07972052693367004,0.9995594620704651,0.7799127101898193,0.5764722228050232,-0.7944083213806152,0.9887285232543945,0.3457573354244232,0.5256882905960083,-0.3847132623195648,0.982379138469696,0.7675743103027344,0.7566459774971008,-0.7698867917060852,0.9696170687675476,0.4896087050437927,0.6797509789466858,-0.3269440233707428,0.9244291186332703,0.7694286108016968,0.8016747832298279,-0.7710453867912292,0.9450927972793579,0.5383777618408203,0.6965616345405579,-0.3257967531681061,0.9108635783195496,0.718888521194458,0.8320532441139221,-1.0183991193771362,0.9583203196525574,0.41054317355155945,0.7522531747817993,-0.47590121626853943,0.8975269198417664
fall,0.671771764755249,0.20936040580272675,-0.7448012828826904,0.9999790191650391,0.681881308555603,0.1783517599105835,-0.7500746846199036,0.999957799911499,0.6900182962417603,0.17551469802856445,-0.7499626874923706,0.9999545812606812,0.6969487071037292,0.17270949482917786,-0.7500465512275696,0.9999626874923706,0.6600052118301392,0.18115293979644775,-0.7442095279693604,0.999934196472168,0.6531025171279907,0.1801767349243164,-0.7441809177398682,0.9999045133590698,0.6475090980529785,0.17870691418647766,-0.743985116481781,0.9998983144760132,0.7125146389007568,0.16781756281852722,-0.6333612203598022,0.9999557733535767,0.6447898149490356,0.17482027411460876,-0.6075024604797363,0.999915599822998,0.687578022480011,0.22958411276340485,-0.6886451840400696,0.999972939491272,0.6642658710479736,0.23247221112251282,-0.6802116632461548,0.9999492168426514,0.7866613268852234,0.24605301022529602,-0.4843849837779999,0.9999942779541016,0.6121405959129333,0.23100247979164124,-0.4111570119857788,0.9999376535415649,0.8756351470947266,0.3201258182525635,-0.5010303854942322,0.998688280582428,0.5416487455368042,0.3207783102989197,-0.3753094971179962,0.9619094133377075,0.9197500348091125,0.408969521522522,-0.7010378837585449,0.9930282235145569,0.4870224893093109,0.42760583758354187,-0.5550764203071594,0.9500167369842529,0.9478418231010437,0.43529513478279114,-0.7519550919532776,0.9807964563369751,0.4615129232406616,0.4573611915111542,-0.5972263216972351,0.9121980667114258,0.9246047735214233,0.44817814230918884,-0.7944201827049255,0.9845920205116272,0.4798659384250641,0.4651515781879425,-0.6447165012359619,0.9213621616363525,0.9121019244194031,0.44592079520225525,-0.7222738862037659,0.9838547110557556,0.4920654594898224,0.46077555418014526,-0.5795327425003052,0.926635205745697,0.7374807000160217,0.47244778275489807,-0.03325144574046135,0.9990724325180054,0.6551797389984131,0.43012019991874695,0.03367941454052925,0.9966768026351929,0.6901166439056396,0.6286914944648743,0.16331925988197327,0.6983656287193298,0.5732640624046326,0.43964606523513794,0.05137951672077179,0.36886662244796753,0.6623023748397827,0.799813985824585,0.4112042188644409,0.7862886190414429,0.6229173541069031,0.5342394113540649,0.320905864238739,0.23407600820064545,0.6536055207252502,0.8229879140853882,0.42856723070144653,0.6750470995903015,0.6438576579093933,0.544414758682251,0.34396111965179443,0.36285582184791565,0.6516004800796509,0.8789527416229248,0.31595829129219055,0.6982387900352478,0.6048123240470886,0.5976364612579346,0.2811920642852783,0.30305635929107666
fall,0.32100942730903625,0.6817464828491211,-0.4247318208217621,0.9999938011169434,0.3011622428894043,0.6841579675674438,-0.4813815653324127,0.9999974966049194,0.3015543818473816,0.6792997121810913,-0.4812353253364563,0.9999978542327881,0.30187058448791504,0.6739048957824707,-0.48137861490249634,0.9999983310699463,0.2927490770816803,0.6954614520072937,-0.43614500761032104,0.9999940395355225,0.2886542081832886,0.6976494789123535,-0.4362814426422119,0.9999922513961792,0.28459954261779785,0.6991474032402039,-0.4363976716995239,0.9999953508377075,0.29413723945617676,0.6392958164215088,-0.5874819755554199,0.9999959468841553,0.272445946931839,0.6717813611030579,-0.3888922333717346,0.9999974966049194,0.33200544118881226,0.6500669717788696,-0.4473016560077667,0.999994158744812,0.3213026225566864,0.6502546072006226,-0.38959312438964844,0.9999908208847046,0.36907416582107544,0.5320402383804321,-0.5859758257865906,0.9999384880065918,0.2614533603191376,0.569362223148346,-0.2462792992591858,0.9997925162315369,0.5229842066764832,0.649867057800293,-0.6137075424194336,0.9978443384170532,0.39003652334213257,0.5818447470664978,-0.1528875231742859,0.314298152923584,0.4034234285354614,0.78641676902771,-0.5687685608863831,0.9978680610656738,0.43085965514183044,0.6299949884414673,-0.239358052611351,0.3494066596031189,0.3863299489021301,0.8299911022186279,-0.6354029178619385,0.9962295889854431,0.41169506311416626,0.64702969789505,-0.27818402647972107,0.3518674671649933,0.36167702078819275,0.8241070508956909,-0.6445485353469849,0.9963942170143127,0.41081130504608154,0.6433463096618652,-0.30027860403060913,0.3482288122177124,0.3652956485748291,0.8055189847946167,-0.5752613544464111,0.9946202039718628,0.4230116903781891,0.631331205368042,-0.2509792149066925,0.362941712141037,0.5146191716194153,0.3563337028026581,-0.12178655713796616,0.9999867677688599,0.45475083589553833,0.39130306243896484,0.12199650704860687,0.9998958110809326,0.7569299340248108,0.3847038447856903,-0.07428130507469177,0.997312068939209,0.6531444787979126,0.42137810587882996,0.3234739601612091,0.6163397431373596,0.79233717918396,0.1981077641248703,0.07638011872768402,0.992550253868103,0.59648597240448,0.2898813486099243,0.7490771412849426,0.4376179873943329,0.7787655591964722,0.1652354747056961,0.0995650440454483,0.9832212924957275,0.5830712914466858,0.2677902281284332,0.8012446761131287,0.4190380275249481,0.9011536836624146,0.1846817433834076,0.12592707574367523,0.982635498046875,0.6544447541236877,0.25889909267425537,0.8990960717201233,0.5539701581001282
fall,0.39128944277763367,0.09892356395721436,-0.03615261986851692,0.9999948740005493,0.40629252791404724,0.09847158193588257,-0.007637570612132549,0.999991774559021,0.41134679317474365,0.10166999697685242,-0.007658475078642368,0.9999905824661255,0.4168263375759125,0.10518431663513184,-0.007757386192679405,0.9999927282333374,0.3941115736961365,0.09462115168571472,-0.004037601873278618,0.9999878406524658,0.3905525207519531,0.09513670206069946,-0.004125635605305433,0.9999886751174927,0.3870038390159607,0.09574902057647705,-0.004207702819257975,0.9999912977218628,0.43009448051452637,0.13326501846313477,0.11675620824098587,0.9999899864196777,0.38545769453048706,0.12121167778968811,0.13014909625053406,0.9999899864196777,0.39746153354644775,0.11982092261314392,0.0055518862791359425,0.9999967813491821,0.3803504705429077,0.11473491787910461,0.009108995087444782,0.9999955892562866,0.47152814269065857,0.2584482729434967,0.11823877692222595,0.9999700784683228,0.3100382685661316,0.24918051064014435,0.14372658729553223,0.9999405145645142,0.5075933933258057,0.42604342103004456,0.10181907564401627,0.9695385098457336,0.2122429758310318,0.3015460968017578,0.019726483151316643,0.9866090416908264,0.5412130355834961,0.5722774267196655,0.039521656930446625,0.9579083323478699,0.1018378734588623,0.3045210838317871,-0.19826245307922363,0.9801321625709534,0.56354820728302,0.59197998046875,0.03422865271568298,0.9235535264015198,0.07830873131752014,0.296162486076355,-0.23436513543128967,0.9551988840103149,0.5614104270935059,0.5978561043739319,-0.0017899179365485907,0.9324105978012085,0.08244070410728455,0.29729264974594116,-0.27147436141967773,0.9639933109283447,0.5517854690551758,0.5930983424186707,0.024039221927523613,0.9336106181144714,0.09275993704795837,0.30422621965408325,-0.2220638245344162,0.9656153917312622,0.4248635768890381,0.5315340757369995,-0.01646636426448822,0.9998964071273804,0.3303901255130768,0.5171941518783569,0.01654365099966526,0.9999364614486694,0.360862135887146,0.6700380444526672,-0.3230987787246704,0.8571349382400513,0.2686076760292053,0.4839947521686554,-0.5053926110267639,0.9350252747535706,0.38236522674560547,0.8781912326812744,-0.22515669465065002,0.7561757564544678,0.3308063745498657,0.7960193753242493,-0.47575321793556213,0.9316938519477844,0.37828677892684937,0.9005670547485352,-0.22054120898246765,0.7578775882720947,0.3384327292442322,0.8194212317466736,-0.47609618306159973,0.8963750004768372,0.37272801995277405,0.9874305725097656,-0.37260693311691284,0.8732929825782776,0.33809560537338257,0.8925219178199768,-0.6561534404754639,0.9547184705734253
